Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
HMR_8813		m743 + m1720  => m741 + m1606 	(ENSG00000107242) or (ENSG00000143398) or (ENSG00000186111)	0	 -0.00	1000.00	  0.00
HMR_8815		m743 + m1720  => m1606 + m3608 	(ENSG00000107242) or (ENSG00000143398) or (ENSG00000186111)	0	 -0.00	1000.00	  0.00
HMR_8816		m1723 + m3610  => m1609 + m3607 		0	 -0.00	1000.00	  0.00
HMR_8818		m2726 + m3610  => m400 + m2274 	(ENSG00000182621)	0	 -0.00	1000.00	  0.00
HMR_8821		m745 + m1723  => m1609 + m3610 		0	 -0.00	1000.00	  0.00
HMR_8822		m744 + m2722  => m398 + m722 	(ENSG00000101333) or (ENSG00000114805) or (ENSG00000115556) or (ENSG00000115896) or (ENSG00000124181) or (ENSG00000137841) or (ENSG00000138193) or (ENSG00000154822) or (ENSG00000161714) or (ENSG00000187091) or (ENSG00000197943)	0	 -0.00	1000.00	  0.00
HMR_8824		m746 + m1720  => m1606 + m3608 	(ENSG00000078142)	0	 -0.00	1000.00	  0.00
HMR_8832		m2722 + m3628  => m398 + m2922 	(ENSG00000101333) or (ENSG00000114805) or (ENSG00000115556) or (ENSG00000115896) or (ENSG00000124181) or (ENSG00000137841) or (ENSG00000138193) or (ENSG00000154822) or (ENSG00000161714) or (ENSG00000187091) or (ENSG00000197943)	0	 -0.00	1000.00	  0.00
HMR_8835		m727 + 2 m2722  => m713 + m3631 + m3643 	(ENSG00000068745) or (ENSG00000145725) or (ENSG00000161896) or (ENSG00000168781) or (ENSG00000176095)	0	 -0.00	1000.00	  0.00
HMR_8836		m728 + 2 m2726  => m714 + m3635 + m3645 	(ENSG00000068745) or (ENSG00000145725) or (ENSG00000161896) or (ENSG00000168781) or (ENSG00000176095)	0	 -0.00	1000.00	  0.00
HMR_3923		m2623 + m3356 + m3936  => m1327 + m2094 + m2717 + m3362 + m3388 	(ENSG00000091140) or (ENSG00000140905) or (ENSG00000145020)	0	 -0.00	1000.00	  0.00
HMR_3925		m2252 + m2714 + m3361  <=> m3355 + m3932 	(ENSG00000151552)	1	-1000.00	1000.00	  0.00
HMR_3929		m1324 + m3387  <=> m1380 + m2714 	(ENSG00000160282)	1	-1000.00	1000.00	  0.00
HMR_4332		m2254 + m2714 + m3361  <=> m3355 + m3934 	(ENSG00000178700) or (ENSG00000228716)	1	-1000.00	1000.00	  0.00
HMR_4333		m2254 + m2714 + m3371  <=> m3365 + m3934 	(ENSG00000178700) or (ENSG00000228716)	1	-1000.00	1000.00	  0.00
HMR_4335		m2256 + m2717 + m3372  <=> m3366 + m3936 	(ENSG00000178700) or (ENSG00000228716)	1	-1000.00	1000.00	  0.00
HMR_4336		m448 + m2722 + m3365  => m2092 + m2714 + m3371 + m3934 	(ENSG00000136010) or (ENSG00000144908)	0	 -0.00	1000.00	  0.00
HMR_4338		m1720 + m2462 + m3934  => m448 + m1606 + m3631 	(ENSG00000100714)	0	 -0.00	1000.00	  0.00
HMR_4340		m1722 + m2463 + m3936  => m450 + m1608 + m3634 	(ENSG00000065911) or (ENSG00000120254) or (ENSG00000163738)	0	 -0.00	1000.00	  0.00
HMR_4440		m1325 + m3362  <=> m1327 + m3356 	(ENSG00000065911) or (ENSG00000105618) or (ENSG00000163738)	1	-1000.00	1000.00	  0.00
HMR_4442		m1324 + m3371  <=> m1326 + m3365 	(ENSG00000100714)	1	-1000.00	1000.00	  0.00
HMR_4444		m1325 + m3372  <=> m1327 + m3366 	(ENSG00000065911)	1	-1000.00	1000.00	  0.00
HMR_4446		m1326 + m2714 + m3371  => m1393 + m3365 	(ENSG00000177000)	0	 -0.00	1000.00	  0.00
HMR_4448		m1326 + m2714 + m3361  => m1393 + m3355 	(ENSG00000177000)	0	 -0.00	1000.00	  0.00
HMR_4503		m448 + m2714  <=> m1324 + m2722 	(ENSG00000100714)	1	-1000.00	1000.00	  0.00
HMR_4505		m450 + m2717  <=> m1325 + m2725 	(ENSG00000065911) or (ENSG00000120254) or (ENSG00000163738)	1	-1000.00	1000.00	  0.00
HMR_4654		m2455 + m2714 + m3361  <=> m2254 + m3355 	(ENSG00000178700) or (ENSG00000228716)	1	-1000.00	1000.00	  0.00
HMR_4655		m2455 + m2714 + m3371  <=> m2254 + m3365 	(ENSG00000178700) or (ENSG00000228716)	1	-1000.00	1000.00	  0.00
HMR_4656		m2456 + m2717 + m3372  => m2256 + m3366 	(ENSG00000178700) or (ENSG00000228716)	0	 -0.00	1000.00	  0.00
HMR_4665		m1325 + m2725  => m1382 + m2717 	(ENSG00000145020)	0	 -0.00	1000.00	  0.00
HMR_9726		m1381 + m2600  => m3385 + m3934 	(ENSG00000160282)	0	 -0.00	1000.00	  0.00
HMR_4666		m1382 + m1722 + m2717  => m1325 + m1608 + m3634 	(ENSG00000136371)	0	 -0.00	1000.00	  0.00
HMR_7145		m2702 + m2722  => m2120 + m3643 	(ENSG00000124615)	0	 -0.00	1000.00	  0.00
HMR_7146		m2120 + 2 m3546  => m3296 + 2 m3543 	(ENSG00000164172)	0	 -0.00	1000.00	  0.00
HMR_7908		m448 + 4 m1720 + 4 m2600  => m452 + 4 m1606 + 4 m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7909		m450 + 4 m1722 + 4 m2602  => m454 + 4 m1608 + 4 m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7910		m452 + m1720 + m2600  => m456 + m1606 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7911		m454 + m1722 + m2602  => m458 + m1608 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7912		m456 + m1720 + m2600  => m460 + m1606 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7913		m458 + m1722 + m2602  => m462 + m1608 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_7916		m453 + 4 m2724  => m449 + 4 m2601 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_7919		m457 + m2724  => m453 + m2601 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_7920		m455 + 4 m2729  => m451 + 4 m2604 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_7921		m459 + m2729  => m455 + m2604 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_7922		m463 + m2729  => m459 + m2604 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_7925		m461 + m2724  => m457 + m2601 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8105		4 m1720 + m2254 + 4 m2600  => 4 m1606 + m3570 + 4 m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8106		m1720 + m2600 + m3570  => m1606 + m2850 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8107		m1720 + m2600 + m2850  => m1606 + m2820 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8108		4 m1720 + 4 m2600 + m3934  => 4 m1606 + m3574 + 4 m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8109		m1720 + m2600 + m3574  => m1606 + m2854 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8110		m1720 + m2600 + m2854  => m1606 + m2824 + m3631 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8112		4 m1722 + m2256 + 4 m2602  => 4 m1608 + m3572 + 4 m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8113		m1722 + m2602 + m3572  => m1608 + m2852 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8114		m1722 + m2602 + m2852  => m1608 + m2822 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8115		4 m1722 + 4 m2602 + m3936  => 4 m1608 + m3576 + 4 m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8116		m1722 + m2602 + m3576  => m1608 + m2856 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8117		m1722 + m2602 + m2856  => m1608 + m2826 + m3634 	(ENSG00000136877)	0	 -0.00	1000.00	  0.00
HMR_8129		4 m2729 + m3573  => m2257 + 4 m2604 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8130		4 m2724 + m3571  => m2255 + 4 m2601 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8132		4 m2729 + m3577  => 4 m2604 + m3937 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8133		4 m2724 + m3575  => 4 m2601 + m3935 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8135		m2729 + m2853  => m2604 + m3573 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8136		m2724 + m2851  => m2601 + m3571 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8137		m2729 + m2857  => m2604 + m3577 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8138		m2724 + m2855  => m2601 + m3575 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8139		m2729 + m2823  => m2604 + m2853 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8140		m2724 + m2821  => m2601 + m2851 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8141		m2729 + m2827  => m2604 + m2857 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8142		m2724 + m2825  => m2601 + m2855 	(ENSG00000137563)	0	 -0.00	1000.00	  0.00
HMR_8143		m1381 + m1720 + m2714  => m1324 + m1606 + m3631 	(ENSG00000136371)	0	 -0.00	1000.00	  0.00
HMR_8144		m1324 + m3361  <=> m1326 + m3355 	(ENSG00000100714)	1	-1000.00	1000.00	  0.00
HMR_8758		m2462 + m3355  => m2092 + m2714 + m3361 	(ENSG00000136010) or (ENSG00000144908)	0	 -0.00	1000.00	  0.00
HMR_7663		m1758 + m2729  => m1760 + m3221 	(ENSG00000169814)	0	 -0.00	1000.00	  0.00
HMR_7672		m1689 + m1720 + m2739  => m1606 + m1787 + m3631 	(ENSG00000076555) or (ENSG00000132142)	0	 -0.00	1000.00	  0.00
HMR_7673		m1575 + m1787 + m2714  => m1689 + m3235 	(ENSG00000076555) or (ENSG00000132142)	0	 -0.00	1000.00	  0.00
HMR_4160		m2702 + m2722  => m1451 + m2462 	(ENSG00000131979)	0	 -0.00	1000.00	  0.00
HMR_4162		m2704 + m2726  => m1452 + m2464 	(ENSG00000131979)	0	 -0.00	1000.00	  0.00
HMR_4163		m1451  => m1463 + m4053 	(ENSG00000150787)	0	 -0.00	1000.00	  0.00
HMR_4165		m1463 + 2 m2714 + 2 m3371  <=> 2 m3365 + m3932 	(ENSG00000116096)	1	-1000.00	1000.00	  0.00
HMR_4166		m1463 + m2714 + m3371  => m1459 + m3365 	(ENSG00000116096)	0	 -0.00	1000.00	  0.00
HMR_4167		m1459 + m2714 + m3371  => m3365 + m3932 	(ENSG00000116096)	0	 -0.00	1000.00	  0.00
HMR_4169		m2702 + m2722  => m2460 	(ENSG00000131979)	0	 -0.00	1000.00	  0.00
HMR_4170		m2704 + m2726  => m2461 	(ENSG00000131979)	0	 -0.00	1000.00	  0.00
HMR_4523		m2252 + m2714 + m3371  <=> m3365 + m3932 	(ENSG00000151552)	1	-1000.00	1000.00	  0.00
HMR_4539		m1243  <=> m2722 + m3451 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4540		m1244  <=> m2726 + m3452 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4541		m3451  <=> m3712 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4542		m3452  <=> m3713 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4543		m1243  <=> m2722 + m3712 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4544		m1244  <=> m2726 + m3713 	(ENSG00000132570) or (ENSG00000166228)	1	-1000.00	1000.00	  0.00
HMR_4816		m1451 + 3 m2722  => m2260 + 3 m3631 	(ENSG00000162551)	0	 -0.00	1000.00	  0.00
HMR_4817		m761  <=> m1451 + m2722 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_4818		m762  <=> m1452 + m2726 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_4833		m763 + m2462  <=> m2460 + m2722 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_4834		m764 + m2464  <=> m2461 + m2726 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_4835		m761  <=> m763 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_4836		m762  <=> m764 	(ENSG00000131979)	1	-1000.00	1000.00	  0.00
HMR_8538		m1243  => m2252 + m2722 	(ENSG00000132570) or (ENSG00000166228)	0	 -0.00	1000.00	  0.00
HMR_8738		m1452  => m1464 + m4055 	(ENSG00000150787)	0	 -0.00	1000.00	  0.00
HMR_8739		m1464 + 2 m2718 + 2 m3373  => 2 m3367 + m3933 	(ENSG00000116096)	0	 -0.00	1000.00	  0.00
HMR_6396		m2187 + m2714 + m3371  => m1711 + m3365 	(ENSG00000023572) or (ENSG00000173221)	0	 -0.00	1000.00	  0.00
HMR_3991		4 m2449 + 4 m2721 + m3449  => 4 m2450 + 2 m2729 	(ENSG00000163755) or (ENSG00000167996) or (ENSG00000230204)	0	 -0.00	1000.00	  0.00
HMR_4657		m839  => m1354 + m2094 	(ENSG00000023330) or (ENSG00000178773)	0	 -0.00	1000.00	  0.00
